_ - id,_ - type,_ - orderedItems - _ - id,AAT-IDs,Artist_ID,Datierung,Titel,_ - orderedItems - _ - type
,,https://id.rijksmuseum.nl/200108154,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/2101532,,Arcadisch landschap met figuren bij een rivieroever,HumanMadeObject
,,https://id.rijksmuseum.nl/200108155,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2101532,,Drie kinderen met twee honden,HumanMadeObject
,,https://id.rijksmuseum.nl/200108156,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687,https://id.rijksmuseum.nl/2101532,,SK-A-4854-H,HumanMadeObject
,,https://id.rijksmuseum.nl/200108158,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174,https://id.rijksmuseum.nl/2101532,,Arcadisch landschap met musicerende en dansende herders,HumanMadeObject
,,https://id.rijksmuseum.nl/200108157,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435430,https://id.rijksmuseum.nl/2101532,,Arcadisch landschap met reizigers,HumanMadeObject
,,https://id.rijksmuseum.nl/200108159,http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300026026 | http://vocab.getty.edu/aat/300404274 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430,,,SK-A-4855-A,HumanMadeObject
,,https://id.rijksmuseum.nl/200108160,http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300026026 | http://vocab.getty.edu/aat/300404274 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435430,,,Schildering in grisaille met een aan een strik opgehangen trofee,HumanMadeObject
,,https://id.rijksmuseum.nl/200108161,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300260522 | http://vocab.getty.edu/aat/300379391 | http://vocab.getty.edu/aat/300004188 | http://vocab.getty.edu/aat/300435449 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101565,,Portrait of Willem IV (1711-1751). Prince of Orange-Nassau,HumanMadeObject
,,https://id.rijksmuseum.nl/20026520,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379226 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101565,,"Willem IV (1711-1751), prins van Oranje-Nassau",HumanMadeObject
,,https://id.rijksmuseum.nl/200108162,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435452,,,IJsvermaak bij een dorp,HumanMadeObject
,,https://id.rijksmuseum.nl/20026521,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452,https://id.rijksmuseum.nl/2101565,,SK-A-880,HumanMadeObject
,,https://id.rijksmuseum.nl/20026522,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687,https://id.rijksmuseum.nl/2101567,,SK-A-3286,HumanMadeObject
,,https://id.rijksmuseum.nl/20026523,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300404287 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267,,,The Procuress,HumanMadeObject
,,https://id.rijksmuseum.nl/20026525,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2101570,,Portret van Daniel Niellius. Remonstrants ouderling en staalmeester te Alkmaar,HumanMadeObject
,,https://id.rijksmuseum.nl/200108169,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300404287 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435430,,,Portrait of Johan de Witt (1615-72). Grand Pensionary of Holland,HumanMadeObject
,,https://id.rijksmuseum.nl/200108165,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300417207 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300312075 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300004188 | http://vocab.getty.edu/aat/300379391 | http://vocab.getty.edu/aat/300260522 | http://vocab.getty.edu/aat/300435449 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267,,,Prometheus Chained by Vulcan,HumanMadeObject
,,https://id.rijksmuseum.nl/20026526,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,https://id.rijksmuseum.nl/2101570,,SK-C-360,HumanMadeObject
,,https://id.rijksmuseum.nl/20015878,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300028705 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300026687,,,"Portrait of the Regents of the Nieuwezijds Institute for the Outdoor Relief of the Poor, Amsterdam, c. 1650",HumanMadeObject
,,https://id.rijksmuseum.nl/20026527,http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300404287 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300048722 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417268 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300435429,,,Johan de Witt (1625-1672). Raadpensionaris van Holland,HumanMadeObject
,,https://id.rijksmuseum.nl/20015879,http://vocab.getty.edu/aat/300388256 | http://vocab.getty.edu/aat/300388277 | http://vocab.getty.edu/aat/300435416 | http://vocab.getty.edu/aat/300456575 | http://vocab.getty.edu/aat/300404450 | http://vocab.getty.edu/aat/300435417 | http://vocab.getty.edu/aat/300379475 | http://vocab.getty.edu/aat/300445022 | http://vocab.getty.edu/aat/300311705 | http://vocab.getty.edu/aat/300311954 | http://vocab.getty.edu/aat/300404620 | http://vocab.getty.edu/aat/300312355 | http://vocab.getty.edu/aat/300404670 | http://vocab.getty.edu/aat/300418049 | http://vocab.getty.edu/aat/300417200 | http://vocab.getty.edu/aat/300435443 | http://vocab.getty.edu/aat/300435430 | http://vocab.getty.edu/aat/300379098 | http://vocab.getty.edu/aat/300435414 | http://vocab.getty.edu/aat/300435429 | http://vocab.getty.edu/aat/300435452 | http://vocab.getty.edu/aat/300444174 | http://vocab.getty.edu/aat/300026687 | http://vocab.getty.edu/aat/300417819 | http://vocab.getty.edu/aat/300027267,https://id.rijksmuseum.nl/2101572,,SK-C-1174,HumanMadeObject
